filename	label	dist	p
n01616318/n01616318_11995.JPEG	vulture	-0.7331522703170776	0.16403745051976834
n01616318/n01616318_12038.JPEG	vulture	-0.5677610039710999	0.11740173282611453
n01616318/n01616318_12041.JPEG	vulture	-0.4727473855018616	0.15540097319560742
n01616318/n01616318_12052.JPEG	vulture	-1.1442185640335083	0.07340672715733987
n01616318/n01616318_12064.JPEG	vulture	-0.20330575108528137	0.046889036317512504
n01616318/n01616318_12067.JPEG	vulture	-0.25163891911506653	0.10660043588645648
n01616318/n01616318_1208.JPEG	vulture	-0.3032649755477905	0.10655097238700362
n01616318/n01616318_12101.JPEG	vulture	-0.3601204454898834	0.13616870756293523
n01616318/n01616318_1211.JPEG	vulture	-0.7046508193016052	0.14151464009052456
n01616318/n01616318_1214.JPEG	vulture	-0.7404246926307678	0.14741590461041504
n01616318/n01616318_12140.JPEG	vulture	-0.5829220414161682	0.1265753840502968
n01616318/n01616318_1215.JPEG	vulture	-1.0416555404663086	0.08886990180820772
n01616318/n01616318_12150.JPEG	vulture	-0.8126749992370605	0.08854493513040143
n01616318/n01616318_12153.JPEG	vulture	-0.18179892003536224	0.0040678318836807345
n01616318/n01616318_12155.JPEG	vulture	-0.874442994594574	0.08084322339472876
n01616318/n01616318_12203.JPEG	vulture	-0.6157061457633972	0.15866830813853977
n01616318/n01616318_12219.JPEG	vulture	-0.570292592048645	0.160231716764272
n01616318/n01616318_12240.JPEG	vulture	-0.32973891496658325	0.04585458299044147
n01616318/n01616318_12247.JPEG	vulture	-1.1463735103607178	0.15115506876985
n01616318/n01616318_1227.JPEG	vulture	-0.6190924644470215	0.1322887066831124
n01616318/n01616318_123.JPEG	vulture	-0.8611988425254822	0.07120142017909847
n01616318/n01616318_12313.JPEG	vulture	-0.7180448770523071	0.1479156409106771
n01616318/n01616318_12318.JPEG	vulture	-0.15173740684986115	0.05528528708528222
n01616318/n01616318_1232.JPEG	vulture	-0.6508405208587646	0.16206702117410116
n01616318/n01616318_12329.JPEG	vulture	-0.2413029819726944	0.08885847723039457
n01616318/n01616318_12346.JPEG	vulture	-0.8245561718940735	0.16169786670436698
n01616318/n01616318_1236.JPEG	vulture	-0.9710345268249512	0.1544585128209446
n01616318/n01616318_12430.JPEG	vulture	-0.7542883157730103	0.1566592085508568
n01616318/n01616318_12459.JPEG	vulture	-0.9256942868232727	0.06198212551206677
n01616318/n01616318_12491.JPEG	vulture	-0.41805320978164673	0.13680040824115017
n01616318/n01616318_12507.JPEG	vulture	-0.681706428527832	0.13161563321495884
n01616318/n01616318_12517.JPEG	vulture	-0.5274447202682495	0.14075870179184866
n01616318/n01616318_12547.JPEG	vulture	-0.5186367630958557	0.03974642458775708
n01616318/n01616318_1255.JPEG	vulture	-0.5434436202049255	0.039198207943141064
n01616318/n01616318_1256.JPEG	vulture	-0.6857966780662537	0.13985231011968044
n01616318/n01616318_12565.JPEG	vulture	-0.6451341509819031	0.1259504082070424
n01616318/n01616318_12573.JPEG	vulture	-0.13630101084709167	0.0834574232865017
n01616318/n01616318_1263.JPEG	vulture	-0.9252804517745972	0.15991670895791318
n01616318/n01616318_12632.JPEG	vulture	-0.3927333950996399	0.11489040050746317
n01616318/n01616318_12642.JPEG	vulture	-0.3639393448829651	0.12525116076695458
n01616318/n01616318_12655.JPEG	vulture	-0.5499758124351501	0.1393608361120807
n01616318/n01616318_1266.JPEG	vulture	-0.48100876808166504	0.15362903945539536
n01616318/n01616318_12663.JPEG	vulture	-0.7469741106033325	0.1644592811065679
n01616318/n01616318_1268.JPEG	vulture	-0.6698408722877502	0.16019247355594754
n01616318/n01616318_12691.JPEG	vulture	-0.8376979231834412	0.13139421328364095
n01616318/n01616318_12695.JPEG	vulture	-0.8177107572555542	0.03973030695926395
n01616318/n01616318_12711.JPEG	vulture	-0.5762133598327637	0.1610349890020513
n01616318/n01616318_12726.JPEG	vulture	-0.39398276805877686	0.1256332241488152
n01616318/n01616318_12751.JPEG	vulture	-0.05878148600459099	0.09531535495176521
n01616318/n01616318_12783.JPEG	vulture	-0.7437282204627991	0.019138096067944487
n01616318/n01616318_12789.JPEG	vulture	-0.2688158452510834	0.07758153672005076
n01616318/n01616318_12820.JPEG	vulture	-0.5006006956100464	0.15198843547985696
n01616318/n01616318_12826.JPEG	vulture	-0.19277413189411163	0.07048627500113532
n01616318/n01616318_12833.JPEG	vulture	-0.7684251666069031	0.1640913192174729
n01616318/n01616318_1284.JPEG	vulture	-0.7998493909835815	0.09752903815627291
n01616318/n01616318_12865.JPEG	vulture	-0.2909336984157562	0.07119352449102044
n01616318/n01616318_12917.JPEG	vulture	-0.6411746144294739	0.12945438968166928
n01616318/n01616318_12920.JPEG	vulture	-0.647258996963501	0.10217674941916502
n01616318/n01616318_12925.JPEG	vulture	-0.03713611513376236	0.050735085418224836
n01616318/n01616318_12926.JPEG	vulture	-0.4742242097854614	0.09761791027272994
n01616318/n01616318_12933.JPEG	vulture	-0.707581639289856	0.1537661371832086
n01616318/n01616318_12934.JPEG	vulture	-0.19063887000083923	0.08995779792062744
n01616318/n01616318_12939.JPEG	vulture	-0.5770566463470459	0.09398313591997673
n01616318/n01616318_12941.JPEG	vulture	-0.8006385564804077	0.15899558756667537
n01616318/n01616318_12942.JPEG	vulture	-0.007270775735378265	0.041780349546510415
n01616318/n01616318_12973.JPEG	vulture	0.29165822	0.03490365071046247
n01616318/n01616318_12982.JPEG	vulture	-0.35371798276901245	0.10449865925123857
n01616318/n01616318_12985.JPEG	vulture	-0.5444967746734619	0.11548344308767058
n01616318/n01616318_12986.JPEG	vulture	-0.16856887936592102	0.10230281095319396
n01616318/n01616318_13.JPEG	vulture	-0.5686377882957458	0.1541382859258398
n01616318/n01616318_13032.JPEG	vulture	-0.9654681086540222	0.1613629400780921
n01616318/n01616318_1305.JPEG	vulture	-0.23900669813156128	0.09402573283988845
n01616318/n01616318_13062.JPEG	vulture	-0.710372805595398	0.13416776176933104
n01616318/n01616318_13063.JPEG	vulture	-0.08454150706529617	0.07638204930623896
n01616318/n01616318_13099.JPEG	vulture	-1.0151838064193726	0.1576975535986189
n01616318/n01616318_13116.JPEG	vulture	0.46060634	0.009947040182456282
n01616318/n01616318_1313.JPEG	vulture	-1.0170749425888062	0.15653438987213247
n01616318/n01616318_13149.JPEG	vulture	-0.6478805541992188	0.14005620292810408
n01616318/n01616318_13161.JPEG	vulture	-0.6862432956695557	0.12691617692140314
n01616318/n01616318_13164.JPEG	vulture	-0.956071674823761	0.14195688055465805
n01616318/n01616318_13189.JPEG	vulture	-0.6535797715187073	0.14499662321824844
n01616318/n01616318_1324.JPEG	vulture	-0.5600806474685669	0.138172434809571
n01616318/n01616318_1325.JPEG	vulture	-0.8445535898208618	0.16408607297353486
n01616318/n01616318_13293.JPEG	vulture	-0.5124073028564453	0.1569708150783938
n01616318/n01616318_13297.JPEG	vulture	-0.3839777112007141	0.08018204288653497
n01616318/n01616318_13303.JPEG	vulture	-0.5535438656806946	0.11301597086103114
n01616318/n01616318_1331.JPEG	vulture	-0.9708971381187439	0.14696472764698365
n01616318/n01616318_13320.JPEG	vulture	-0.565637469291687	0.16025620495327705
n01616318/n01616318_13378.JPEG	vulture	-0.3112201392650604	0.07921874589815926
n01616318/n01616318_13417.JPEG	vulture	-0.4956587851047516	0.15586626586409857
n01616318/n01616318_1342.JPEG	vulture	-0.4801639914512634	0.1153113076572382
n01616318/n01616318_13420.JPEG	vulture	-0.11609131097793579	0.013370123688221014
n01616318/n01616318_13428.JPEG	vulture	-1.221717357635498	0.1405424437558397
n01616318/n01616318_13453.JPEG	vulture	-0.7651782035827637	0.16210769675943404
n01616318/n01616318_13458.JPEG	vulture	-0.26063939929008484	0.10103295058782923
n01616318/n01616318_13476.JPEG	vulture	-0.5050365328788757	0.06419686316949451
n01616318/n01616318_13542.JPEG	vulture	-0.5208614468574524	0.1445504981655483
n01616318/n01616318_13563.JPEG	vulture	-0.8638039827346802	0.13463817524327432
n01616318/n01616318_13588.JPEG	vulture	-0.05000341683626175	0.05553925223270101
n01616318/n01616318_13602.JPEG	vulture	-0.5057754516601562	0.14220649331906035
n01616318/n01616318_13627.JPEG	vulture	-0.5894696116447449	0.14239992042472244
n01616318/n01616318_13654.JPEG	vulture	-0.15903154015541077	0.03436245860651602
n01616318/n01616318_13694.JPEG	vulture	-0.4757029414176941	0.140407178301182
n01616318/n01616318_137.JPEG	vulture	-0.5508634448051453	0.07484605551341825
n01616318/n01616318_13706.JPEG	vulture	-0.40442731976509094	0.11695466825770144
n01616318/n01616318_13745.JPEG	vulture	-0.5842863321304321	0.15178622226652824
n01616318/n01616318_13777.JPEG	vulture	-0.8851227760314941	0.0975619487799336
n01616318/n01616318_138.JPEG	vulture	-1.0827813148498535	0.13666433129665154
n01616318/n01616318_13821.JPEG	vulture	0.11516755	0.042484748032962316
n01616318/n01616318_1385.JPEG	vulture	-0.5845767855644226	0.13984408428389253
n01616318/n01616318_1386.JPEG	vulture	-0.6426526308059692	0.16277593942119234
n01616318/n01616318_13862.JPEG	vulture	-1.0104146003723145	0.1588470343724985
n01616318/n01616318_13868.JPEG	vulture	-0.9254339337348938	0.14276386256354012
n01616318/n01616318_13873.JPEG	vulture	-0.7068307995796204	0.1634310259230651
n01616318/n01616318_13884.JPEG	vulture	-0.908010721206665	0.1550107256102559
n01616318/n01616318_13889.JPEG	vulture	-0.6731127500534058	0.1061358339563172
n01616318/n01616318_13899.JPEG	vulture	-1.0424175262451172	0.15856350208744255
n01616318/n01616318_13901.JPEG	vulture	-0.4657149910926819	0.10625270966695187
n01616318/n01616318_13943.JPEG	vulture	-0.03472208231687546	0.04018593491143591
n01616318/n01616318_1398.JPEG	vulture	-0.5460394024848938	0.1319009902847977
n01616318/n01616318_13983.JPEG	vulture	-0.29970982670783997	0.1015358388879161
n01616318/n01616318_14060.JPEG	vulture	-1.249352216720581	0.14144669424322662
n01616318/n01616318_1407.JPEG	vulture	-0.157138854265213	0.07797665857210223
n01616318/n01616318_14078.JPEG	vulture	-0.29214343428611755	0.10553894632905257
n01616318/n01616318_1408.JPEG	vulture	-0.8697501420974731	0.16317138066044454
n01616318/n01616318_14088.JPEG	vulture	-0.8173664212226868	0.14209021020597745
n01616318/n01616318_1411.JPEG	vulture	-0.866431713104248	0.04425741405833742
n01616318/n01616318_14112.JPEG	vulture	-0.9384116530418396	0.14325013864819813
n01616318/n01616318_14177.JPEG	vulture	-1.0646636486053467	0.1515840329949906
n01616318/n01616318_14191.JPEG	vulture	-0.5402147173881531	0.13807005989348753
n01616318/n01616318_14205.JPEG	vulture	-0.07001907378435135	0.07888089307070513
n01616318/n01616318_14238.JPEG	vulture	-0.09503104537725449	0.09053450717735066
n01616318/n01616318_1424.JPEG	vulture	-0.0780867412686348	0.08979796666357688
n01616318/n01616318_14289.JPEG	vulture	-0.050655901432037354	0.05806814035286179
n01616318/n01616318_14294.JPEG	vulture	-1.0550841093063354	0.05167804284019813
n01616318/n01616318_14296.JPEG	vulture	-0.3644229769706726	0.12553019699663912
n01616318/n01616318_14297.JPEG	vulture	-0.7169691920280457	0.1477529516349777
n01616318/n01616318_143.JPEG	vulture	-0.22889329493045807	0.08439819825918421
n01616318/n01616318_14300.JPEG	vulture	-0.08595576137304306	0.03597902469861163
n01616318/n01616318_1432.JPEG	vulture	-0.6925519704818726	0.16202509184634611
n01616318/n01616318_14379.JPEG	vulture	-1.0050806999206543	0.1253511848428089
n01616318/n01616318_14416.JPEG	vulture	-0.44938933849334717	0.15362154062631453
n01616318/n01616318_1446.JPEG	vulture	-0.26203984022140503	0.10301896386910338
n01616318/n01616318_14509.JPEG	vulture	0.08651984	0.048857570772814475
n01616318/n01616318_14512.JPEG	vulture	-0.532896101474762	0.13330089322677083
n01616318/n01616318_14516.JPEG	vulture	-0.31831011176109314	0.09096318583953548
n01616318/n01616318_1454.JPEG	vulture	-0.2354465126991272	0.07100136735460542
n01616318/n01616318_1457.JPEG	vulture	0.17259188	0.023073992511029054
n01616318/n01616318_147.JPEG	vulture	-0.48949307203292847	0.1575031099206169
n01616318/n01616318_1474.JPEG	vulture	-0.8628420233726501	0.05069030814640014
n01616318/n01616318_1487.JPEG	vulture	-0.9053852558135986	0.15625117939517996
n01616318/n01616318_14871.JPEG	vulture	-0.7903034090995789	0.05728941048006257
n01616318/n01616318_1489.JPEG	vulture	-0.804377019405365	0.15181593007902497
n01616318/n01616318_1493.JPEG	vulture	-0.5138446092605591	0.12009122670366472
n01616318/n01616318_1497.JPEG	vulture	-0.5725604295730591	0.1434974377055277
n01616318/n01616318_1502.JPEG	vulture	-0.6147550940513611	0.04391506957354244
n01616318/n01616318_15130.JPEG	vulture	-0.565209150314331	0.15229338797852163
n01616318/n01616318_152.JPEG	vulture	-1.1569294929504395	0.1384427477625182
n01616318/n01616318_1531.JPEG	vulture	-0.3615770936012268	0.12255379222647361
n01616318/n01616318_1543.JPEG	vulture	-0.17135098576545715	0.07327875146662334
n01616318/n01616318_1568.JPEG	vulture	-0.44715917110443115	0.12071352104254947
n01616318/n01616318_1570.JPEG	vulture	-0.18838775157928467	0.032479557367818455
n01616318/n01616318_1575.JPEG	vulture	-0.5060590505599976	0.11586100547456424
n01616318/n01616318_1583.JPEG	vulture	-0.4761085510253906	0.11626175529757471
n01616318/n01616318_1586.JPEG	vulture	-1.0600184202194214	0.06644053340207313
n01616318/n01616318_1589.JPEG	vulture	-0.43232980370521545	0.1275773573920743
n01616318/n01616318_1590.JPEG	vulture	-0.2407698780298233	0.07917712558714486
n01616318/n01616318_1599.JPEG	vulture	-1.187685489654541	0.15057604673142097
n01616318/n01616318_160.JPEG	vulture	-0.41793230175971985	0.1293117251830206
n01616318/n01616318_1601.JPEG	vulture	-0.35321229696273804	0.1293185175947485
n01616318/n01616318_1609.JPEG	vulture	-0.43837684392929077	0.02127951846524509
n01616318/n01616318_1612.JPEG	vulture	-0.9522920846939087	0.1366925870870245
n01616318/n01616318_1613.JPEG	vulture	-1.2283365726470947	0.12211417321096664
n01616318/n01616318_1624.JPEG	vulture	-0.8809073567390442	0.10499341612524472
n01616318/n01616318_1633.JPEG	vulture	-0.5876524448394775	0.1592131986546541
n01616318/n01616318_1637.JPEG	vulture	-0.4551464021205902	0.09944412724750629
n01616318/n01616318_1641.JPEG	vulture	-0.8090831637382507	0.16013192303293822
n01616318/n01616318_1643.JPEG	vulture	-0.7838103771209717	0.1311724726272214
n01616318/n01616318_1645.JPEG	vulture	-0.9906518459320068	0.14184802772703684
n01616318/n01616318_1649.JPEG	vulture	-0.40791982412338257	0.10158921889460965
n01616318/n01616318_165.JPEG	vulture	-0.46317073702812195	0.15376357980590052
n01616318/n01616318_1658.JPEG	vulture	0.02163589	0.07852433733794455
n01616318/n01616318_1660.JPEG	vulture	-0.19786036014556885	0.06320961504788242
n01616318/n01616318_1662.JPEG	vulture	-0.6731101870536804	0.07890404339476553
n01616318/n01616318_16664.JPEG	vulture	-0.575903058052063	0.15303707741949055
n01616318/n01616318_1670.JPEG	vulture	-0.4809340238571167	0.062305287228490956
n01616318/n01616318_1671.JPEG	vulture	-0.7854067087173462	0.16148459304072035
n01616318/n01616318_1675.JPEG	vulture	-0.7531459927558899	0.1644778402472658
n01616318/n01616318_1678.JPEG	vulture	-0.5926222205162048	0.05425166184061884
n01616318/n01616318_168.JPEG	vulture	-0.4361626207828522	0.10112525158644615
n01616318/n01616318_1682.JPEG	vulture	-0.4868130087852478	0.15018943998026943
n01616318/n01616318_1683.JPEG	vulture	0.6393063	0.0010372610386589472
n01616318/n01616318_1689.JPEG	vulture	-0.9402262568473816	0.16207856308844268
n01616318/n01616318_1695.JPEG	vulture	-0.7864996194839478	0.13389062531261867
n01616318/n01616318_1699.JPEG	vulture	-0.34683001041412354	0.09657592102334897
n01616318/n01616318_1702.JPEG	vulture	-0.3960829973220825	0.14230900410019315
n01616318/n01616318_1708.JPEG	vulture	-1.0735515356063843	0.14398383981270768
n01616318/n01616318_171.JPEG	vulture	-0.4454036355018616	0.049981438149481236
n01616318/n01616318_1712.JPEG	vulture	-1.0101107358932495	0.09658961936994105
n01616318/n01616318_1724.JPEG	vulture	-0.6810958385467529	0.02581351573502811
n01616318/n01616318_1728.JPEG	vulture	-0.10937447100877762	0.10672742890751093
n01616318/n01616318_1732.JPEG	vulture	-0.4093438386917114	0.10212067452119243
n01616318/n01616318_1737.JPEG	vulture	0.011931386	0.09017460414581013
n01616318/n01616318_1738.JPEG	vulture	-0.8474267721176147	0.1251637332447453
n01616318/n01616318_1741.JPEG	vulture	-0.300306111574173	0.11079200857522874
n01616318/n01616318_1743.JPEG	vulture	-0.4984002113342285	0.14901923581882986
n01616318/n01616318_1746.JPEG	vulture	-1.254370927810669	0.1390474317316878
n01616318/n01616318_1747.JPEG	vulture	-0.8233591914176941	0.11613372646419817
n01616318/n01616318_1752.JPEG	vulture	-0.4066724479198456	0.13296330127564565
n01616318/n01616318_1754.JPEG	vulture	-0.4634140431880951	0.04516601242435628
n01616318/n01616318_17577.JPEG	vulture	-0.04644202068448067	0.031644299650852824
n01616318/n01616318_1758.JPEG	vulture	-0.32639801502227783	0.1216724555638905
n01616318/n01616318_1773.JPEG	vulture	-0.9864075183868408	0.08032640008582749
n01616318/n01616318_17742.JPEG	vulture	-0.5289902091026306	0.04317595239242588
n01616318/n01616318_1777.JPEG	vulture	-0.6382999420166016	0.16271792180416522
n01616318/n01616318_17893.JPEG	vulture	-0.9691265225410461	0.07477357504660782
n01616318/n01616318_1790.JPEG	vulture	-0.1811000108718872	0.08811388046973989
n01616318/n01616318_1791.JPEG	vulture	-0.6761375069618225	0.019109616441396717
n01616318/n01616318_1797.JPEG	vulture	-0.19621235132217407	0.07082315401454217
n01616318/n01616318_1798.JPEG	vulture	-0.31735652685165405	0.06245416614185847
n01616318/n01616318_1801.JPEG	vulture	-0.11839252710342407	0.0475516970126667
n01616318/n01616318_1802.JPEG	vulture	-0.7497561573982239	0.128874643283095
n01616318/n01616318_1813.JPEG	vulture	-0.6682683229446411	0.1477618085261921
n01616318/n01616318_1818.JPEG	vulture	-0.3585599362850189	0.10148216560488067
n01616318/n01616318_1819.JPEG	vulture	-0.7998327016830444	0.1434394753122769
n01616318/n01616318_1821.JPEG	vulture	-0.4166373610496521	0.10819289259735651
n01616318/n01616318_1823.JPEG	vulture	-0.3353326618671417	0.10210957972087666
n01616318/n01616318_1825.JPEG	vulture	-0.008411495015025139	0.05771935821646069
n01616318/n01616318_1826.JPEG	vulture	-0.41245782375335693	0.1445002530238866
n01616318/n01616318_1831.JPEG	vulture	-1.1060903072357178	0.07388815105806301
n01616318/n01616318_1834.JPEG	vulture	-0.4889586865901947	0.012808427858614203
n01616318/n01616318_184.JPEG	vulture	-0.9175950884819031	0.11166578891329305
n01616318/n01616318_1849.JPEG	vulture	-1.1678589582443237	0.14434660300003024
n01616318/n01616318_1851.JPEG	vulture	-0.1074061393737793	0.06068525744733738
n01616318/n01616318_1854.JPEG	vulture	-0.598080039024353	0.16051612230858586
n01616318/n01616318_1858.JPEG	vulture	0.05452842	0.0150104758744373
n01616318/n01616318_1859.JPEG	vulture	-1.071587324142456	0.14085024797041484
n01616318/n01616318_18592.JPEG	vulture	0.045610406	0.0019844572467294258
n01616318/n01616318_1861.JPEG	vulture	-0.5955179929733276	0.16130374551849055
n01616318/n01616318_1867.JPEG	vulture	-0.2617205083370209	0.08031971570172751
n01616318/n01616318_1868.JPEG	vulture	-0.5789028406143188	0.15227633774486943
n01616318/n01616318_187.JPEG	vulture	-0.4721904695034027	0.12844520430769332
n01616318/n01616318_1870.JPEG	vulture	-0.8438673615455627	0.13467459754179428
n01616318/n01616318_18708.JPEG	vulture	-0.10361341387033463	0.07691200758512115
n01616318/n01616318_1872.JPEG	vulture	-0.62688809633255	0.1625194155465973
n01616318/n01616318_18730.JPEG	vulture	-0.643185555934906	0.087762168837474
n01616318/n01616318_1878.JPEG	vulture	-0.6132132411003113	0.12926032965643966
n01616318/n01616318_1881.JPEG	vulture	-0.990289032459259	0.060748058882918565
n01616318/n01616318_1884.JPEG	vulture	-0.21922163665294647	0.04291829554360922
n01616318/n01616318_18850.JPEG	vulture	-0.846957802772522	0.16345273125001014
n01616318/n01616318_1888.JPEG	vulture	-0.05368827283382416	0.04878089188854824
n01616318/n01616318_1895.JPEG	vulture	-1.2159423828125	0.12123335523378755
n01616318/n01616318_1898.JPEG	vulture	-1.003624677658081	0.03145019714076767
n01616318/n01616318_1913.JPEG	vulture	-0.41478925943374634	0.11894493949561509
n01616318/n01616318_1917.JPEG	vulture	-0.41096702218055725	0.1413036901298395
n01616318/n01616318_1926.JPEG	vulture	-0.42460793256759644	0.1108167036994753
n01616318/n01616318_1935.JPEG	vulture	-0.5882869362831116	0.1611440443682406
n01616318/n01616318_1936.JPEG	vulture	-0.7634055018424988	0.1401704611705468
n01616318/n01616318_19384.JPEG	vulture	-0.6598623394966125	0.13149927032861602
n01616318/n01616318_1942.JPEG	vulture	-0.4149552881717682	0.10541401325028706
n01616318/n01616318_1945.JPEG	vulture	-0.5523313283920288	0.1347923558917177
n01616318/n01616318_1946.JPEG	vulture	-1.1780039072036743	0.1389449013727166
n01616318/n01616318_195.JPEG	vulture	-0.5914828777313232	0.14452319140194564
n01616318/n01616318_1951.JPEG	vulture	-0.7695010304450989	0.11494783705721487
n01616318/n01616318_1956.JPEG	vulture	-1.032632827758789	0.0867702460222297
n01616318/n01616318_1960.JPEG	vulture	-0.6049922704696655	0.15924677607065948
n01616318/n01616318_1961.JPEG	vulture	-0.8615549802780151	0.16325758720622904
n01616318/n01616318_1963.JPEG	vulture	-0.781966507434845	0.12067469536458798
