filename	label	dog_prototype	self_prototype	dog_classical	self_classical
n02110806/n02110806_5497.JPEG	basenji	0.34226254306519005	0.632232936686189	1	1
n02110806/n02110806_5510.JPEG	basenji	0.07050920117716473	0.21459232763073113	1	1
n02110806/n02110806_5537.JPEG	basenji	0.4305308003143263	0.5899778493999543	1	1
n02110806/n02110806_5563.JPEG	basenji	0.4409077401540426	0.6534048893831568	1	1
n02110806/n02110806_5610.JPEG	basenji	0.6717039847364998	0.6697172341344865	1	1
n02110806/n02110806_5642.JPEG	basenji	0.4624936298404317	0.25940341724006494	1	1
n02110806/n02110806_5692.JPEG	basenji	0.6008963407797732	0.5839986889984716	1	1
n02110806/n02110806_5726.JPEG	basenji	0.3351097738528965	0.6574025864074545	1	1
n02110806/n02110806_5733.JPEG	basenji	0.47722068901062653	0.4095735731346717	1	1
n02110806/n02110806_6035.JPEG	basenji	0.0008511759107055555	0.001978486912873533	1	1
n02110806/n02110806_617.JPEG	basenji	0.892969275505023	0.768491103926836	1	1
n02110806/n02110806_6352.JPEG	basenji	0.7496423986760921	0.4737997926058659	1	1
n02110806/n02110806_6503.JPEG	basenji	0.7474615582784826	0.6812858345705629	1	1
n02110806/n02110806_761.JPEG	basenji	0.3748882195488938	0.6616768660899583	1	1
n02110806/n02110806_839.JPEG	basenji	0.31786480519967114	0.43696574650005393	1	1
n02110806/n02110806_8672.JPEG	basenji	0.6629946262165255	0.28344334462193865	1	1
n02110806/n02110806_979.JPEG	basenji	0.19023055502084824	0.3639891429622905	1	1
n02110806/n02110806_992.JPEG	basenji	0.2874159844388666	0.5831667466324828	1	1
n02110341/n02110341_1034.JPEG	dalmatian	0.19889073778912417	0.754313673205647	1	1
n02110341/n02110341_10534.JPEG	dalmatian	0.6264146340845059	0.22775422549131458	1	1
n02110341/n02110341_10594.JPEG	dalmatian	0.011439555107565292	0.2523171222404773	1	1
n02110341/n02110341_1063.JPEG	dalmatian	0.12803260520375398	0.7587446068125798	1	1
n02110341/n02110341_10671.JPEG	dalmatian	0.39573394926198446	0.09468614572006306	1	0
n02110341/n02110341_10686.JPEG	dalmatian	0.8880357111174656	0.34625257056929853	1	1
n02110341/n02110341_1081.JPEG	dalmatian	0.0003182518600538664	1.7740443728023105e-05	1	1
n02110341/n02110341_10849.JPEG	dalmatian	0.5665246041004319	0.14366273409805702	1	1
n02110341/n02110341_10857.JPEG	dalmatian	0.29629349108840797	0.7466766329526001	1	1
n02110341/n02110341_10875.JPEG	dalmatian	0.4652566105137137	0.2861865306782344	1	1
n02110341/n02110341_11026.JPEG	dalmatian	0.18651797021205838	0.3953405734062793	1	1
n02110341/n02110341_1104.JPEG	dalmatian	0.7577599504351019	0.4063475592522126	1	1
n02110341/n02110341_11286.JPEG	dalmatian	0.3027021200032166	0.8073282114252033	1	1
n02110341/n02110341_12065.JPEG	dalmatian	0.24779474812486205	0.2512244878424889	1	1
n02110341/n02110341_1208.JPEG	dalmatian	0.8193671812377499	0.34176249819278304	1	1
n02110341/n02110341_12271.JPEG	dalmatian	0.5626493248266429	0.9523737180073848	1	1
n02110341/n02110341_12281.JPEG	dalmatian	0.10703714220569058	0.7056678956719571	1	1
n02110341/n02110341_12321.JPEG	dalmatian	0.07479811499784568	0.5941621372807633	1	1
n02110341/n02110341_12427.JPEG	dalmatian	0.4036073101488152	0.7391911252822223	1	1
n02110341/n02110341_1264.JPEG	dalmatian	0.09503977182703628	0.6674599452726628	1	1
n02110341/n02110341_12743.JPEG	dalmatian	0.1307043272731747	0.7176353218282426	1	1
n02110341/n02110341_12760.JPEG	dalmatian	0.271644317844764	0.4901655411301336	1	1
n02110341/n02110341_129.JPEG	dalmatian	0.08788424787664309	0.5773489562313703	1	1
n02110341/n02110341_12919.JPEG	dalmatian	0.10506388978315022	0.6968082528400893	1	1
n02110341/n02110341_13806.JPEG	dalmatian	0.06489748882746135	0.10036136050593616	1	1
n02110341/n02110341_13998.JPEG	dalmatian	0.8014567717933001	0.22939535493371613	1	1
n02110341/n02110341_1431.JPEG	dalmatian	0.05143567602725312	0.5205885787676886	1	1
n02110341/n02110341_14852.JPEG	dalmatian	0.13873374187390963	0.7285932765595698	1	1
n02110341/n02110341_149.JPEG	dalmatian	0.7994119391486304	0.22635433000045735	1	1
n02110341/n02110341_15390.JPEG	dalmatian	0.8671450662433623	0.8064700288811368	1	1
n02110341/n02110341_15504.JPEG	dalmatian	0.004849993194098482	0.12324437761505122	1	1
n02110341/n02110341_15566.JPEG	dalmatian	0.15881135919877218	0.7879799428678024	1	1
n02110341/n02110341_15606.JPEG	dalmatian	0.37028128615289174	0.9690024683948283	1	1
n02110341/n02110341_15874.JPEG	dalmatian	0.3393368458637056	0.5237353477371938	1	1
n02110341/n02110341_16048.JPEG	dalmatian	0.23107181434837712	0.8727714923430426	1	1
n02110341/n02110341_16122.JPEG	dalmatian	0.03735002131925392	0.4363183202219459	1	1
n02110341/n02110341_16588.JPEG	dalmatian	0.38738856960233553	0.5910577443120885	1	1
n02110341/n02110341_1742.JPEG	dalmatian	0.2700441720735002	0.8514775864564708	1	1
n02110341/n02110341_18541.JPEG	dalmatian	0.3310804487014528	0.7134054986631315	1	1
n02110341/n02110341_18790.JPEG	dalmatian	0.03537722844002149	0.46381962426808154	1	1
n02110341/n02110341_1972.JPEG	dalmatian	0.3745217829841711	0.8848100475856784	1	1
n02110341/n02110341_1989.JPEG	dalmatian	0.08205817437160623	0.49547332262972416	1	1
n02110341/n02110341_2147.JPEG	dalmatian	0.1598979351516626	0.77340766479466	1	1
n02110341/n02110341_2313.JPEG	dalmatian	0.0025511331657382804	0.06055736066174814	1	1
n02110341/n02110341_2969.JPEG	dalmatian	0.6673871693520816	0.1988330335504107	1	1
n02110341/n02110341_3216.JPEG	dalmatian	0.9756383826090185	0.42683708912645757	1	1
n02110341/n02110341_3375.JPEG	dalmatian	0.18360729500143594	0.5514513895003491	1	1
n02110341/n02110341_35.JPEG	dalmatian	0.14247192755933105	0.7915868247056127	1	1
n02110341/n02110341_3675.JPEG	dalmatian	0.49610693788862104	0.627864403377415	1	1
n02110341/n02110341_3781.JPEG	dalmatian	0.07113336553543069	0.6184388514470447	1	1
n02110341/n02110341_3859.JPEG	dalmatian	0.14307766750243192	0.7874470943031457	1	1
n02110341/n02110341_4009.JPEG	dalmatian	0.2187979638443353	0.6066279817769094	1	1
n02110341/n02110341_4081.JPEG	dalmatian	0.14882549653899196	0.6209118292246492	1	1
n02110341/n02110341_4262.JPEG	dalmatian	0.637050279722568	0.546819279729378	1	1
n02110341/n02110341_4269.JPEG	dalmatian	0.271174746314849	0.6278242599840886	1	1
n02110341/n02110341_4421.JPEG	dalmatian	0.2870264316872672	0.8069926746235044	1	1
n02110341/n02110341_4761.JPEG	dalmatian	0.5127832196565175	0.8300417810411092	1	1
n02110341/n02110341_4836.JPEG	dalmatian	0.00929109049248992	0.24544326770245872	1	1
n02110341/n02110341_5006.JPEG	dalmatian	0.3726005536828292	0.9669539954172979	1	1
n02110341/n02110341_5154.JPEG	dalmatian	0.7088251978658676	0.9355749665737355	1	1
n02110341/n02110341_5253.JPEG	dalmatian	0.7241906614161038	0.6433221371194526	1	1
n02110341/n02110341_5288.JPEG	dalmatian	0.012584169055843102	0.02458380036403	1	1
n02110341/n02110341_5529.JPEG	dalmatian	0.06925188964433476	0.3694142286558814	1	1
n02110341/n02110341_5733.JPEG	dalmatian	0.1571358581893876	0.7598790030569433	1	1
n02110341/n02110341_5747.JPEG	dalmatian	0.4124915265073543	0.6925180393452435	1	1
n02110341/n02110341_5923.JPEG	dalmatian	0.17582312124549088	0.7179516823679977	1	1
n02110341/n02110341_5954.JPEG	dalmatian	0.2463697852010381	0.894533383245029	1	1
n02110341/n02110341_5955.JPEG	dalmatian	0.2849549086591452	0.5630110522034676	1	1
n02110341/n02110341_6005.JPEG	dalmatian	0.6964251385462439	0.28999507162122723	1	1
n02110341/n02110341_6129.JPEG	dalmatian	0.8637351281963064	0.526129127522479	1	1
n02110341/n02110341_6149.JPEG	dalmatian	0.08779358498612241	0.2869043959220048	1	1
n02110341/n02110341_6156.JPEG	dalmatian	0.3077941118196799	0.48008661354088766	1	1
n02110341/n02110341_6611.JPEG	dalmatian	0.3999925124135094	0.9927873155483182	1	1
n02110341/n02110341_6670.JPEG	dalmatian	0.005624999575355739	0.14353703174482726	1	1
n02110341/n02110341_6774.JPEG	dalmatian	0.055908218454902014	0.5595959315963119	1	1
n02110341/n02110341_6908.JPEG	dalmatian	0.007382691188587211	0.14528214063308845	1	1
n02110341/n02110341_703.JPEG	dalmatian	0.8299223505209831	0.4525625630737878	1	1
n02110341/n02110341_7136.JPEG	dalmatian	0.14730169450863626	0.7780754412097814	1	1
n02110341/n02110341_7168.JPEG	dalmatian	0.8439335440457301	0.8010675145591196	1	1
n02110341/n02110341_7237.JPEG	dalmatian	7.807365352583915e-06	6.1360278203198785e-06	1	1
n02110341/n02110341_7390.JPEG	dalmatian	0.05226720127394126	0.5471333063932021	1	1
n02110341/n02110341_7544.JPEG	dalmatian	0.4360824678021655	0.4335660092320256	1	1
n02110341/n02110341_7740.JPEG	dalmatian	0.3868540088090313	0.31555797101742733	1	1
n02110341/n02110341_7798.JPEG	dalmatian	0.03461717593826937	0.27235324583849624	1	1
n02110341/n02110341_7856.JPEG	dalmatian	0.6645189210647389	0.6300117937456496	1	1
n02110341/n02110341_8098.JPEG	dalmatian	0.06708543970316921	0.5936857063271929	1	1
n02110341/n02110341_8190.JPEG	dalmatian	0.11895988414312068	0.025524580133171042	1	1
n02110341/n02110341_8191.JPEG	dalmatian	0.7590501279602322	0.3770261429362763	1	1
n02110341/n02110341_8468.JPEG	dalmatian	0.002877344317115769	0.07698209387161865	1	1
n02110341/n02110341_8702.JPEG	dalmatian	0.19320385335998036	0.6681300931874193	1	1
n02110341/n02110341_8813.JPEG	dalmatian	0.04649917990553668	0.5202187485763823	1	1
n02110341/n02110341_8874.JPEG	dalmatian	0.9362093431009536	0.6917217565493388	1	1
n02110341/n02110341_9176.JPEG	dalmatian	0.19340060169618079	0.8644463708264184	1	1
n02110341/n02110341_9372.JPEG	dalmatian	0.7827772105132971	0.8079393537424213	1	1
n02110341/n02110341_9399.JPEG	dalmatian	0.0396519098444924	0.4857603076584597	1	1
n02110341/n02110341_9498.JPEG	dalmatian	0.16051255975454534	0.787639803086071	1	1
n02110341/n02110341_9631.JPEG	dalmatian	0.02327672180481505	0.04146679294074957	1	1
n02110341/n02110341_9672.JPEG	dalmatian	0.5105833612277981	0.9788441392224914	1	1
n02110341/n02110341_9759.JPEG	dalmatian	0.19527649886220208	0.8054498724758791	1	1
n02110341/n02110341_9813.JPEG	dalmatian	0.868274997141378	0.33950408027933254	1	1
n02111500/n02111500_1111.JPEG	Great_Pyrenees	0.8190034994647776	0.7577848183347091	1	1
n02111500/n02111500_1170.JPEG	Great_Pyrenees	0.37973880848182123	0.4710143400204575	1	1
n02111500/n02111500_1179.JPEG	Great_Pyrenees	0.22477012514341713	0.33827537300740085	1	1
n02111500/n02111500_1314.JPEG	Great_Pyrenees	0.9774813616134456	0.8301326783530301	1	1
n02111500/n02111500_1500.JPEG	Great_Pyrenees	0.674499105022083	0.4560384122636425	1	1
n02111500/n02111500_1590.JPEG	Great_Pyrenees	0.7580541907067627	0.5220594272833955	1	1
n02111500/n02111500_160.JPEG	Great_Pyrenees	0.11611036639645833	0.1496214374305383	1	1
n02111500/n02111500_1648.JPEG	Great_Pyrenees	0.7579075086563037	0.7744841545582313	1	1
n02111500/n02111500_1782.JPEG	Great_Pyrenees	0.5096293815029952	0.701319448507803	1	1
n02111500/n02111500_1793.JPEG	Great_Pyrenees	0.7696883926458494	0.4177992207168562	1	1
n02111500/n02111500_1909.JPEG	Great_Pyrenees	0.8489666997017348	0.8320730021638775	1	1
n02111500/n02111500_1990.JPEG	Great_Pyrenees	0.9779358326077785	0.9173642996725822	1	1
n02111500/n02111500_2045.JPEG	Great_Pyrenees	0.06763100417576179	0.08375632654084493	1	1
n02111500/n02111500_2081.JPEG	Great_Pyrenees	0.33308775055783074	0.3119693059572368	1	1
n02111500/n02111500_2173.JPEG	Great_Pyrenees	0.4730023423237601	0.692753222406989	1	1
n02111500/n02111500_222.JPEG	Great_Pyrenees	0.7778753224083743	0.44368082237621753	1	1
n02111500/n02111500_2260.JPEG	Great_Pyrenees	0.6820324369352281	0.382549360370722	1	1
n02111500/n02111500_2266.JPEG	Great_Pyrenees	0.42417754520178585	0.634637308777144	1	1
n02111500/n02111500_2278.JPEG	Great_Pyrenees	0.6594656561801225	0.3296096793380586	1	1
n02111500/n02111500_2390.JPEG	Great_Pyrenees	0.42185458771963913	0.5084980967317907	1	1
n02111500/n02111500_2546.JPEG	Great_Pyrenees	0.6821185113751003	0.5977927687274549	1	1
n02111500/n02111500_2562.JPEG	Great_Pyrenees	0.8694927235402451	0.935849257697349	1	1
n02111500/n02111500_2668.JPEG	Great_Pyrenees	0.9520155699036057	0.7949460397603025	1	1
n02111500/n02111500_2768.JPEG	Great_Pyrenees	0.6083647993938085	0.2680078776229369	1	1
n02111500/n02111500_2803.JPEG	Great_Pyrenees	0.49333100483115333	0.27262170019754906	1	1
n02111500/n02111500_3052.JPEG	Great_Pyrenees	0.49768252985133565	0.6952320220495507	1	1
n02111500/n02111500_3098.JPEG	Great_Pyrenees	0.6250040100456903	0.7016510963023819	1	1
n02111500/n02111500_3177.JPEG	Great_Pyrenees	0.7506090129807764	0.410234315079996	1	1
n02111500/n02111500_3248.JPEG	Great_Pyrenees	0.8586816495583073	0.7605313391137636	1	1
n02111500/n02111500_3306.JPEG	Great_Pyrenees	0.718897768647079	0.45737946263173557	1	1
n02111500/n02111500_334.JPEG	Great_Pyrenees	0.46985947576633125	0.4407549498108352	1	1
n02111500/n02111500_3384.JPEG	Great_Pyrenees	0.1446517283664778	0.23901193127120957	1	1
n02111500/n02111500_3421.JPEG	Great_Pyrenees	0.3279379898556245	0.37230985136361083	1	1
n02111500/n02111500_3536.JPEG	Great_Pyrenees	0.3405830415869853	0.5344676885855747	1	1
n02111500/n02111500_3596.JPEG	Great_Pyrenees	0.4518813511730311	0.6697438069165365	1	1
n02111500/n02111500_3694.JPEG	Great_Pyrenees	0.07468438523567525	0.13740404736232162	1	1
n02111500/n02111500_3746.JPEG	Great_Pyrenees	0.7751621061510017	0.8808384371557456	1	1
n02111500/n02111500_3785.JPEG	Great_Pyrenees	0.7257322261851553	0.6603015760110792	1	1
n02111500/n02111500_4018.JPEG	Great_Pyrenees	0.7278798248160834	0.5180787721384651	1	1
n02111500/n02111500_4075.JPEG	Great_Pyrenees	0.0926273324480256	0.13740475263777518	1	0
n02111500/n02111500_4104.JPEG	Great_Pyrenees	0.7039590044698001	0.4047669795924764	1	1
n02111500/n02111500_4296.JPEG	Great_Pyrenees	0.30915951737559966	0.37495773425991974	1	1
n02111500/n02111500_4412.JPEG	Great_Pyrenees	0.16050904121270926	0.2774696386458043	1	1
n02111500/n02111500_4449.JPEG	Great_Pyrenees	0.5859261313237897	0.802525232582815	1	1
n02111500/n02111500_4453.JPEG	Great_Pyrenees	0.41006490004516755	0.47961316862052844	1	1
n02111500/n02111500_4666.JPEG	Great_Pyrenees	0.24673825561828452	0.21891105305444059	1	1
n02111500/n02111500_474.JPEG	Great_Pyrenees	0.1612269805047628	0.27998024400075455	1	1
n02111500/n02111500_4975.JPEG	Great_Pyrenees	0.7534623079927458	0.9436962808734227	1	1
n02111500/n02111500_503.JPEG	Great_Pyrenees	0.8398357319169804	0.8292041148898132	1	1
n02111500/n02111500_5054.JPEG	Great_Pyrenees	0.6407223674669656	0.7203149196543948	1	1
n02111500/n02111500_5059.JPEG	Great_Pyrenees	0.6256683807086447	0.2958575836195458	1	1
n02111500/n02111500_5138.JPEG	Great_Pyrenees	0.9312303376034606	0.9786724016847742	1	1
n02111500/n02111500_5276.JPEG	Great_Pyrenees	0.8436040004896658	0.9054457558044138	1	1
n02111500/n02111500_5301.JPEG	Great_Pyrenees	0.3288708145411808	0.5132269404369973	1	1
n02111500/n02111500_533.JPEG	Great_Pyrenees	0.44898065274042565	0.1547453177360055	1	1
n02111500/n02111500_5588.JPEG	Great_Pyrenees	0.6019715437884825	0.7746488245234519	1	1
n02111500/n02111500_5710.JPEG	Great_Pyrenees	0.48211880815390584	0.5533714744123194	1	1
n02111500/n02111500_5863.JPEG	Great_Pyrenees	0.7263799900912822	0.5866604830828223	1	1
n02111500/n02111500_6021.JPEG	Great_Pyrenees	0.4581774870716877	0.6729472831098027	1	1
n02111500/n02111500_6052.JPEG	Great_Pyrenees	0.7150129987554538	0.9065569857222157	1	1
n02111500/n02111500_6069.JPEG	Great_Pyrenees	0.7612930649771693	0.7798677433775146	1	1
n02111500/n02111500_6108.JPEG	Great_Pyrenees	0.7284343175205514	0.39735219352206663	1	1
n02111500/n02111500_6111.JPEG	Great_Pyrenees	0.9637840433679826	0.7507886744166502	1	1
n02111500/n02111500_6117.JPEG	Great_Pyrenees	0.8543912150924313	0.6929785348720163	1	1
n02111500/n02111500_616.JPEG	Great_Pyrenees	0.9186551944934841	0.8115246978171969	1	1
n02111500/n02111500_6275.JPEG	Great_Pyrenees	0.35224251964486225	0.5279933983270131	1	1
n02111500/n02111500_6422.JPEG	Great_Pyrenees	0.9214452773888259	0.712150723797013	1	1
n02111500/n02111500_6625.JPEG	Great_Pyrenees	0.9123429613455417	0.6128537031969625	1	1
n02111500/n02111500_6628.JPEG	Great_Pyrenees	0.7414972452146507	0.7928675176415358	1	1
n02111500/n02111500_673.JPEG	Great_Pyrenees	0.5449544575604386	0.441923746976352	1	1
n02111500/n02111500_6760.JPEG	Great_Pyrenees	0.18375696170433042	0.3160009137133224	1	1
n02111500/n02111500_6770.JPEG	Great_Pyrenees	0.6409191114641231	0.6104310043819413	1	1
n02111500/n02111500_6838.JPEG	Great_Pyrenees	0.9132138818430096	0.8178326294677255	1	1
n02111500/n02111500_7135.JPEG	Great_Pyrenees	0.2720943317290656	0.4281529842231112	1	1
n02111500/n02111500_7153.JPEG	Great_Pyrenees	0.8075795750563682	0.5869435810848652	1	1
n02111500/n02111500_7473.JPEG	Great_Pyrenees	0.986970394065488	0.8488308614921181	1	1
n02111500/n02111500_7613.JPEG	Great_Pyrenees	0.4795500901248043	0.6758705983023291	1	1
n02111500/n02111500_7983.JPEG	Great_Pyrenees	0.925337595343365	0.8541383327063591	1	1
n02111500/n02111500_8079.JPEG	Great_Pyrenees	0.05970622472607809	0.10927092481801033	1	1
n02111500/n02111500_8103.JPEG	Great_Pyrenees	0.6593063663295647	0.8256020905244335	1	1
n02111500/n02111500_8114.JPEG	Great_Pyrenees	0.19161901416189317	0.2916769098884686	1	1
n02111500/n02111500_8125.JPEG	Great_Pyrenees	0.7131995525992166	0.7037966617357567	1	1
n02111500/n02111500_8418.JPEG	Great_Pyrenees	0.586941222986872	0.5357002350990888	1	1
n02111500/n02111500_8493.JPEG	Great_Pyrenees	0.8424906022956172	0.5894387758586532	1	1
n02111500/n02111500_8499.JPEG	Great_Pyrenees	0.8704792858749558	0.9191287716748184	1	1
n02111500/n02111500_8628.JPEG	Great_Pyrenees	0.5772053013561194	0.5458463393511919	1	1
n02111500/n02111500_865.JPEG	Great_Pyrenees	0.33573907705016093	0.5327912496103101	1	1
n02111500/n02111500_8708.JPEG	Great_Pyrenees	0.586729238421191	0.4241889509982717	1	1
n02111500/n02111500_8963.JPEG	Great_Pyrenees	0.0301065837625003	0.02352077803347886	1	1
n02111500/n02111500_9109.JPEG	Great_Pyrenees	0.06134738050268504	0.067307408601315	1	1
n02111500/n02111500_911.JPEG	Great_Pyrenees	0.6763838747380981	0.8035216056342624	1	1
n02111500/n02111500_9162.JPEG	Great_Pyrenees	0.8825877914426558	0.5618280421232199	1	1
n02111500/n02111500_9315.JPEG	Great_Pyrenees	0.7381023431477172	0.8793089237681605	1	1
n02111500/n02111500_9319.JPEG	Great_Pyrenees	0.8519252200360244	0.9836492614881894	1	1
n02111500/n02111500_932.JPEG	Great_Pyrenees	0.5304791317119593	0.7592389545147559	1	1
n02111500/n02111500_933.JPEG	Great_Pyrenees	0.6249268543390668	0.8363684084340945	1	1
n02111500/n02111500_9398.JPEG	Great_Pyrenees	0.6462206022258009	0.8681993043833519	1	1
n02111500/n02111500_9403.JPEG	Great_Pyrenees	0.8208680390849761	0.5413140747484715	1	1
n02111500/n02111500_9590.JPEG	Great_Pyrenees	0.11204105751030394	0.20173312236850804	1	1
